DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Switzerland,2022,0.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Switzerland,2023,0.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Switzerland,2024,0.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,1995,5.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,1996,5.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,1997,4.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,1998,4.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,1999,4.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2000,4.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2001,4.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2002,4.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2003,3.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2004,3.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2005,3.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2006,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2007,2.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2008,2.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2009,2.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2010,2.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2011,2.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2012,2.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2013,2.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2014,2.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2015,2.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2016,2.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2017,2.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2018,2.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2019,2.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2020,2.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2021,1.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2022,1.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2023,1.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Cyprus,2024,1.3,p,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,1995,4.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,1996,4.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,1997,3.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,1998,3.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,1999,3.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2000,3.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2001,3.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2002,2.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2003,2.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2004,2.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2005,2.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2006,2.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2007,2.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2008,2.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2009,1.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2010,1.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2011,2.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2012,2.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2013,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2014,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2015,2.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2016,2.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2017,2.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2018,2.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2019,2.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2020,2.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2021,1.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2022,2.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2023,1.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Czechia,2024,1.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,1991,1.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,1992,1.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,1993,1.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,1994,1.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,1995,1.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,1996,1.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,1997,1.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,1998,1.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,1999,1.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2000,1.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2001,1.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2002,1.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2003,0.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2004,1.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2005,0.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2006,0.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2007,0.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2008,0.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2009,0.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2010,0.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2011,1.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2012,1.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2013,1.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2014,1.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2015,0.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2016,0.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2017,1.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2018,0.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2019,0.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2020,0.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2021,0.8,p,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2022,1.1,p,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2023,0.9,p,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Germany,2024,0.9,p,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1975,4.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1976,4.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1977,5.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1978,5.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1979,4.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1980,4.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1981,5.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1982,5.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1983,4.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1984,5.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1985,4.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1986,4.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1987,4.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1988,3.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1989,4.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1990,3.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1991,3.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1992,3.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1993,3.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1994,3.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1995,3.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1996,3.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1997,3.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1998,2.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,1999,2.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2000,2.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2001,2.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2002,2.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2003,1.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2004,1.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2005,1.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2006,1.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2007,1.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2008,1.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2009,0.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2010,1.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2011,1.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2012,1.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2013,1.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2014,1.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2015,1.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2016,1.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2017,1.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2018,1.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2019,1.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2020,1.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2021,1.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2022,0.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2023,0.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Denmark,2024,0.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,1995,4.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,1996,4.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,1997,4.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,1998,5.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,1999,4.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2000,4.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2001,3.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2002,4.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2003,3.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2004,4.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2005,3.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2006,3.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2007,4.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2008,3.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2009,2.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2010,3.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2011,4.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2012,3.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2013,3.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2014,3.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2015,3.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2016,2.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2017,2.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2018,2.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2019,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2020,2.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2021,2.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2022,2.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2023,2.2,,
