DATAFLOW,LAST UPDATE,freq,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Greece,2013,15.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Greece,2014,15.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Greece,2015,15.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Greece,2016,17.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Greece,2017,18.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Greece,2018,20.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Greece,2019,21.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Greece,2020,18.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Greece,2021,17.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Greece,2022,17.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2000,18.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2001,21.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2002,29.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2003,28.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2004,30.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2005,31.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2006,31.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2007,30.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2008,39.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2009,33.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2010,29.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2011,26.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2012,29.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2013,32.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2014,30.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2015,30.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2016,33.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2017,36.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2018,34.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2019,38.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2020,40.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2021,43.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2022,42.9,p,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Spain,2023,41.4,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2000,33.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2001,33.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2002,33.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2003,33.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2004,33.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2005,33.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2006,33.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2007,35.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2008,34.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2009,35.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2010,32.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2011,34.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2012,33.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2013,32.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2014,32.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2015,40.6,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2016,42.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2017,40.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2018,42.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2019,43.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2020,42.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2021,39.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2022,43.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Finland,2023,44.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2000,24.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2001,26.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2002,27.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2003,28.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2004,29.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2005,29.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2006,30.7,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2007,32.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2008,33.8,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2009,35.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2010,36.0,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2011,36.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2012,37.7,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2013,38.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2014,39.7,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2015,40.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2016,39.7,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2017,40.2,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2018,40.7,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2019,41.0,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2020,41.7,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2021,43.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2022,41.2,ep,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,France,2023,42.2,ep,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2007,3.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2008,2.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2009,2.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2010,4.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2011,8.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2012,14.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2013,14.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2014,16.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2015,18.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2016,21.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2017,23.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2018,25.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2019,30.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2020,29.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2021,31.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2022,34.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Croatia,2023,36.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2000,1.6,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2001,1.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2002,2.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2003,3.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2004,11.8,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2005,9.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2006,10.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2007,12.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2008,15.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2009,15.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2010,19.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2011,22.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2012,25.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2013,26.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2014,30.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2015,32.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2016,34.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2017,35.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2018,37.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2019,35.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2020,32.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2021,34.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2022,32.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Hungary,2023,33.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2000,11.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2001,11.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2002,18.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2003,23.6,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2004,29.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2005,31.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2006,33.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2007,34.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2008,33.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2009,33.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2010,35.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2011,36.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2012,36.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2014,39.8,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2016,40.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2017,40.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2018,37.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2019,37.4,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Ireland,2020,40.8,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2000,15.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2001,15.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2002,16.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2003,16.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2008,19.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2009,20.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2010,20.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2011,25.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2012,28.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2013,29.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2014,29.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2015,28.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2016,33.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2017,25.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2018,27.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2020,26.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2021,26.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Iceland,2022,23.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2000,14.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2001,17.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2002,14.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2003,16.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2004,17.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2005,18.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2006,19.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2007,25.0,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2008,23.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2009,29.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2010,31.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2011,35.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2012,38.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2013,39.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2014,41.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2015,44.3,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2016,45.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2017,47.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2018,49.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2019,51.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2020,51.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2021,51.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Italy,2022,53.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2000,0.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2001,0.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2002,0.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2003,0.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2004,1.9,i,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2005,1.9,i,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2006,1.9,i,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2007,7.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2008,8.4,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2009,8.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2010,4.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2011,20.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2012,23.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2013,27.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2014,30.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2015,33.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2016,48.0,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2017,48.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2018,52.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2019,49.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2020,45.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2021,44.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2022,48.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Lithuania,2023,49.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2000,35.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2001,37.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2002,38.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2003,42.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2004,41.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2005,43.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2006,43.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2007,45.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2008,45.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2009,46.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2010,46.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2011,46.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2012,47.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2013,46.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2014,47.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2015,47.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2016,49.2,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2017,48.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2018,49.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2019,48.9,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2020,52.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2021,55.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2022,55.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Luxembourg,2023,56.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2000,0.0,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2001,0.4,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2002,0.4,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2003,2.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2004,4.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2005,3.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2006,4.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2007,5.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2008,6.4,,
