DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,1988,29027.9,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,1989,28977.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,1990,29503.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,1991,30037.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,1992,30734.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,1993,30708.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,1994,31436.8,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,1995,32112.8,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,1996,32850.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,1997,33248.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,1998,33368.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,1999,33260.8,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2000,33493.4,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2001,33713.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2002,33678.1,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2003,34138.4,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2004,34733.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2005,34901.2,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2006,34527.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2007,34295.8,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2008,33782.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2009,33212.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2010,33853.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2011,32792.8,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2012,32323.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2013,33264.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2014,32972.1,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2015,33063.4,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2016,33928.8,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2017,34162.3,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2018,35387.4,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2019,35574.2,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2020,36496.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2021,39102.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2022,37027.4,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Denmark,2023,36165.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,1995,2481.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,1996,2678.3,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,1997,3003.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,1998,2983.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,1999,2990.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2000,3120.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2001,3235.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2002,3469.3,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2003,3656.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2004,4001.3,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2005,4214.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2006,4559.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2007,4782.9,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2008,4563.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2009,4200.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2010,4043.4,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2011,4133.4,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2012,4281.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2013,4439.2,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2014,4621.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2015,4744.3,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2016,4860.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2017,4817.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2018,4908.4,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2019,5023.8,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2020,5293.1,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2021,5593.1,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2022,5540.2,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Estonia,2023,5342.1,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,1995,34667.1,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,1996,36050.2,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,1997,37760.1,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,1998,40025.2,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,1999,41401.3,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2000,42281.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2001,46498.9,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2002,51502.8,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2003,53765.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2004,56161.3,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2005,56864.3,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2006,55266.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2007,58685.4,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2008,62875.1,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2009,65572.1,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2010,53531.2,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2011,51091.4,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2012,46153.9,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2013,44059.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2014,43148.3,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2015,42880.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2016,43151.2,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2017,43315.8,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2018,43674.2,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2019,44120.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2020,45388.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2021,46253.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2022,46594.3,p,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Greece,2023,45191.3,p,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,1995,151370.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,1996,152448.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,1997,155038.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,1998,159511.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,1999,164086.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2000,171961.4,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2001,176904.1,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2002,180229.8,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2003,183147.1,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2004,185258.3,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2005,189403.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2006,193303.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2007,198086.4,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2008,197695.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2009,194493.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2010,196895.3,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2011,193172.9,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2012,187017.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2013,181622.6,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2014,182032.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2015,185732.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2016,189295.5,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2017,191849.2,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2018,194077.4,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2019,196709.1,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2020,196581.4,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2021,194050.1,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2022,191191.3,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Spain,2023,192834.7,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1980,19779.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1981,19808.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1982,20137.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1983,20597.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1984,21033.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1985,21031.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1986,21810.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1987,22445.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1988,23040.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1989,23674.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1990,24792.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1991,25000.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1992,24980.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1993,24616.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1994,24910.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1995,25525.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1996,25450.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1997,26141.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1998,26725.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,1999,27346.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2000,27411.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2001,28448.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2002,28721.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2003,29512.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2004,30077.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2005,30619.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2006,31330.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2007,32118.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2008,31964.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2009,31459.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2010,32760.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2011,32651.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2012,32604.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2013,32300.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2014,32134.0,,
ESTAT:NAMA_10_FCS(1.0),05/02/25 11:00:00,Annual,"Chain linked volumes (2015), million euro","Final consumption expenditure of households, non-durable goods",Finland,2015,32039.0,,
